t_ms,raw,subject,gesture
10574898,2241,s1,grip_v7
10574900,2285,s1,grip_v7
10574902,2287,s1,grip_v7
10574904,2384,s1,grip_v7
10574906,2367,s1,grip_v7
10574908,2320,s1,grip_v7
10574910,2271,s1,grip_v7
10574912,2315,s1,grip_v7
10574914,2308,s1,grip_v7
10574916,2376,s1,grip_v7
10574918,2430,s1,grip_v7
10574920,2617,s1,grip_v7
10574922,2591,s1,grip_v7
10574924,2679,s1,grip_v7
10574926,2702,s1,grip_v7
10574928,2828,s1,grip_v7
10574930,2800,s1,grip_v7
10574932,2765,s1,grip_v7
10574934,2638,s1,grip_v7
10574936,2762,s1,grip_v7
10574938,2751,s1,grip_v7
10574940,2800,s1,grip_v7
10574942,2845,s1,grip_v7
10574944,2857,s1,grip_v7
10574946,2807,s1,grip_v7
10574948,2843,s1,grip_v7
10574950,2804,s1,grip_v7
10574952,2776,s1,grip_v7
10574954,2863,s1,grip_v7
10574956,2880,s1,grip_v7
10574958,2919,s1,grip_v7
10574960,2854,s1,grip_v7
10574962,2921,s1,grip_v7
10574964,2947,s1,grip_v7
10574966,2996,s1,grip_v7
10574968,2955,s1,grip_v7
10574970,2970,s1,grip_v7
10574972,2989,s1,grip_v7
10574974,2944,s1,grip_v7
10574976,2835,s1,grip_v7
10574978,2906,s1,grip_v7
10574980,2866,s1,grip_v7
10574982,2919,s1,grip_v7
10574984,3001,s1,grip_v7
10574986,3115,s1,grip_v7
10574988,3106,s1,grip_v7
10574990,3216,s1,grip_v7
10574992,3106,s1,grip_v7
10574994,3024,s1,grip_v7
10574996,2945,s1,grip_v7
10574998,2911,s1,grip_v7
10575000,2845,s1,grip_v7
10575002,2849,s1,grip_v7
10575004,2963,s1,grip_v7
10575006,2898,s1,grip_v7
10575008,2865,s1,grip_v7
10575010,2945,s1,grip_v7
10575012,3126,s1,grip_v7
10575014,3091,s1,grip_v7
10575016,3113,s1,grip_v7
10575018,3068,s1,grip_v7
10575020,3122,s1,grip_v7
10575022,3104,s1,grip_v7
10575024,3125,s1,grip_v7
10575026,3024,s1,grip_v7
10575028,2939,s1,grip_v7
10575030,2839,s1,grip_v7
10575032,2767,s1,grip_v7
10575034,2651,s1,grip_v7
10575036,2717,s1,grip_v7
10575038,2689,s1,grip_v7
10575040,2714,s1,grip_v7
10575042,2640,s1,grip_v7
10575044,2624,s1,grip_v7
10575046,2608,s1,grip_v7
10575048,2604,s1,grip_v7
10575050,2706,s1,grip_v7
10575052,2909,s1,grip_v7
10575054,2915,s1,grip_v7
10575056,3027,s1,grip_v7
10575058,3071,s1,grip_v7
10575060,3066,s1,grip_v7
10575062,3038,s1,grip_v7
10575064,3005,s1,grip_v7
10575066,2928,s1,grip_v7
10575068,2875,s1,grip_v7
10575070,3301,s1,grip_v7
10575072,3381,s1,grip_v7
10575074,3616,s1,grip_v7
10575076,3689,s1,grip_v7
10575078,3695,s1,grip_v7
10575080,3664,s1,grip_v7
10575082,3523,s1,grip_v7
10575084,3315,s1,grip_v7
10575086,3613,s1,grip_v7
10575088,3690,s1,grip_v7
10575090,3695,s1,grip_v7
10575092,3697,s1,grip_v7
10575094,3685,s1,grip_v7
10575096,3681,s1,grip_v7
10575098,3687,s1,grip_v7
10575100,3696,s1,grip_v7
10575102,3689,s1,grip_v7
10575104,3687,s1,grip_v7
10575106,3693,s1,grip_v7
10575108,3683,s1,grip_v7
10575110,3689,s1,grip_v7
10575112,3687,s1,grip_v7
10575114,3685,s1,grip_v7
10575116,3683,s1,grip_v7
10575118,3686,s1,grip_v7
10575120,3696,s1,grip_v7
10575122,3669,s1,grip_v7
10575124,3475,s1,grip_v7
10575126,3318,s1,grip_v7
10575128,3483,s1,grip_v7
10575130,3408,s1,grip_v7
10575132,3318,s1,grip_v7
10575134,3353,s1,grip_v7
10575136,3606,s1,grip_v7
10575138,3509,s1,grip_v7
10575140,3583,s1,grip_v7
10575142,3561,s1,grip_v7
10575144,3440,s1,grip_v7
10575146,3409,s1,grip_v7
10575148,3675,s1,grip_v7
10575150,3682,s1,grip_v7
10575152,3680,s1,grip_v7
10575154,3459,s1,grip_v7
10575156,3414,s1,grip_v7
10575158,3474,s1,grip_v7
10575160,3462,s1,grip_v7
10575162,3445,s1,grip_v7
10575164,3566,s1,grip_v7
10575166,3571,s1,grip_v7
10575168,3401,s1,grip_v7
10575170,3520,s1,grip_v7
10575172,3447,s1,grip_v7
10575174,3663,s1,grip_v7
10575176,3600,s1,grip_v7
10575178,3575,s1,grip_v7
10575180,3439,s1,grip_v7
10575182,3469,s1,grip_v7
10575184,3486,s1,grip_v7
10575186,3636,s1,grip_v7
10575188,3502,s1,grip_v7
10575190,3515,s1,grip_v7
10575192,3682,s1,grip_v7
10575194,3665,s1,grip_v7
10575196,3565,s1,grip_v7
10575198,3632,s1,grip_v7
10575200,3689,s1,grip_v7
10575202,3625,s1,grip_v7
10575204,3478,s1,grip_v7
10575206,3555,s1,grip_v7
10575208,3404,s1,grip_v7
10575210,3303,s1,grip_v7
10575212,3379,s1,grip_v7
10575214,3425,s1,grip_v7
10575216,3467,s1,grip_v7
10575218,3431,s1,grip_v7
10575220,3451,s1,grip_v7
10575222,3495,s1,grip_v7
10575224,3521,s1,grip_v7
10575226,3401,s1,grip_v7
