t_ms,raw,subject,gesture
2415180,734,s4,rest
2415190,573,s4,rest
2415200,442,s4,rest
2415210,382,s4,rest
2415220,529,s4,rest
2415230,179,s4,rest
2415240,131,s4,rest
2415250,89,s4,rest
2415260,64,s4,rest
2415270,34,s4,rest
2415280,14,s4,rest
2415290,0,s4,rest
2415300,0,s4,rest
2415310,0,s4,rest
2415320,0,s4,rest
2415330,0,s4,rest
2415340,0,s4,rest
2415350,0,s4,rest
2415360,0,s4,rest
2415370,0,s4,rest
2415380,0,s4,rest
2415390,0,s4,rest
2415400,0,s4,rest
2415410,0,s4,rest
2415420,0,s4,rest
2415430,0,s4,rest
2415440,0,s4,rest
2415450,0,s4,rest
2415460,0,s4,rest
2415470,0,s4,rest
2415480,0,s4,rest
2415490,0,s4,rest
2415500,0,s4,rest
2415510,0,s4,rest
2415520,0,s4,rest
2415530,0,s4,rest
2415540,0,s4,rest
2415550,0,s4,rest
2415560,0,s4,rest
2415570,0,s4,rest
2415580,0,s4,rest
2415590,0,s4,rest
2415600,0,s4,rest
2415610,0,s4,rest
2415620,0,s4,rest
2415630,0,s4,rest
2415640,0,s4,rest
2415650,0,s4,rest
2415660,0,s4,rest
2415670,0,s4,rest
2415680,0,s4,rest
2415690,0,s4,rest
2415700,0,s4,rest
2415710,0,s4,rest
2415720,0,s4,rest
2415730,0,s4,rest
2415740,0,s4,rest
2415750,0,s4,rest
2415760,0,s4,rest
2415770,0,s4,rest
2415780,0,s4,rest
2415790,0,s4,rest
2415800,0,s4,rest
2415810,0,s4,rest
2415820,0,s4,rest
2415830,0,s4,rest
2415840,0,s4,rest
2415850,0,s4,rest
2415860,0,s4,rest
2415870,0,s4,rest
2415880,0,s4,rest
2415890,0,s4,rest
2415900,0,s4,rest
2415910,0,s4,rest
2415920,0,s4,rest
2415930,0,s4,rest
2415940,0,s4,rest
2415950,0,s4,rest
2415960,0,s4,rest
2415970,0,s4,rest
2415980,0,s4,rest
2415990,0,s4,rest
2416000,0,s4,rest
2416010,0,s4,rest
2416020,0,s4,rest
2416030,0,s4,rest
2416040,0,s4,rest
2416050,0,s4,rest
2416060,0,s4,rest
2416070,0,s4,rest
2416080,0,s4,rest
2416090,0,s4,rest
2416100,0,s4,rest
2416110,0,s4,rest
2416120,0,s4,rest
2416130,0,s4,rest
2416140,0,s4,rest
2416150,0,s4,rest
2416160,0,s4,rest
2416170,0,s4,rest
2416180,0,s4,rest
2416190,0,s4,rest
2416200,0,s4,rest
2416210,0,s4,rest
2416220,0,s4,rest
2416230,0,s4,rest
2416240,0,s4,rest
2416250,0,s4,rest
2416260,0,s4,rest
2416270,0,s4,rest
2416280,0,s4,rest
2416290,0,s4,rest
2416300,0,s4,rest
2416310,0,s4,rest
2416320,0,s4,rest
2416330,0,s4,rest
2416340,0,s4,rest
2416350,0,s4,rest
2416360,0,s4,rest
2416370,0,s4,rest
2416380,0,s4,rest
2416390,0,s4,rest
2416400,0,s4,rest
2416410,0,s4,rest
2416420,0,s4,rest
2416430,0,s4,rest
2416440,0,s4,rest
2416450,0,s4,rest
2416460,0,s4,rest
2416470,0,s4,rest
2416480,0,s4,rest
2416490,0,s4,rest
2416500,0,s4,rest
2416510,0,s4,rest
2416520,0,s4,rest
2416530,0,s4,rest
2416540,0,s4,rest
2416550,0,s4,rest
2416560,0,s4,rest
2416570,0,s4,rest
2416580,0,s4,rest
2416590,0,s4,rest
2416600,0,s4,rest
2416610,0,s4,rest
2416620,0,s4,rest
2416630,0,s4,rest
2416640,0,s4,rest
2416650,0,s4,rest
2416660,0,s4,rest
2416670,0,s4,rest
2416680,0,s4,rest
2416690,0,s4,rest
2416700,0,s4,rest
2416710,0,s4,rest
2416720,0,s4,rest
2416730,0,s4,rest
2416740,0,s4,rest
2416750,0,s4,rest
2416760,0,s4,rest
2416770,0,s4,rest
2416780,0,s4,rest
2416790,0,s4,rest
2416800,0,s4,rest
2416810,0,s4,rest
2416820,0,s4,rest
2416830,0,s4,rest
2416840,0,s4,rest
2416850,0,s4,rest
2416860,0,s4,rest
2416870,0,s4,rest
2416880,0,s4,rest
2416890,0,s4,rest
2416900,0,s4,rest
2416910,0,s4,rest
2416920,0,s4,rest
2416930,0,s4,rest
2416940,0,s4,rest
2416950,0,s4,rest
2416960,0,s4,rest
2416970,0,s4,rest
2416980,0,s4,rest
2416990,0,s4,rest
2417000,0,s4,rest
2417010,0,s4,rest
2417020,0,s4,rest
2417030,0,s4,rest
2417040,0,s4,rest
2417050,0,s4,rest
2417060,0,s4,rest
2417070,0,s4,rest
2417080,0,s4,rest
2417090,0,s4,rest
2417100,0,s4,rest
2417110,0,s4,rest
2417120,0,s4,rest
2417130,0,s4,rest
2417140,0,s4,rest
2417150,0,s4,rest
2417160,0,s4,rest
2417170,0,s4,rest
2417180,0,s4,rest
2417190,0,s4,rest
2417200,0,s4,rest
2417210,0,s4,rest
2417220,0,s4,rest
