t_ms,raw,subject,gesture
1667350,3408,s2,grip
1667360,3443,s2,grip
1667370,3408,s2,grip
1667380,3455,s2,grip
1667390,3447,s2,grip
1667400,3431,s2,grip
1667410,3447,s2,grip
1667420,3471,s2,grip
1667430,2678,s2,grip
1667440,3697,s2,grip
1667450,3703,s2,grip
1667460,3705,s2,grip
1667470,3696,s2,grip
1667480,3715,s2,grip
1667490,3697,s2,grip
1667500,3696,s2,grip
1667510,3691,s2,grip
1667520,2858,s2,grip
1667530,2323,s2,grip
1667540,1907,s2,grip
1667550,1518,s2,grip
1667560,1195,s2,grip
1667570,930,s2,grip
1667580,726,s2,grip
1667590,562,s2,grip
1667600,432,s2,grip
1667610,328,s2,grip
1667620,247,s2,grip
1667630,178,s2,grip
1667640,130,s2,grip
1667650,91,s2,grip
1667660,59,s2,grip
1667670,27,s2,grip
1667680,7,s2,grip
1667690,0,s2,grip
1667700,0,s2,grip
1667710,0,s2,grip
1667720,0,s2,grip
1667730,0,s2,grip
1667740,157,s2,grip
1667750,4095,s2,grip
1667760,4095,s2,grip
1667770,4095,s2,grip
1667780,4095,s2,grip
1667790,4095,s2,grip
1667800,4057,s2,grip
1667810,3319,s2,grip
1667820,3136,s2,grip
1667830,3054,s2,grip
1667840,3007,s2,grip
1667850,2986,s2,grip
1667860,2964,s2,grip
1667870,2959,s2,grip
1667880,2950,s2,grip
1667890,2946,s2,grip
1667900,2953,s2,grip
1667910,2947,s2,grip
1667920,2953,s2,grip
1667930,2954,s2,grip
1667940,2956,s2,grip
1667950,2960,s2,grip
1667960,2965,s2,grip
1667970,2969,s2,grip
1667980,2975,s2,grip
1667990,2979,s2,grip
1668000,2978,s2,grip
1668010,2979,s2,grip
1668020,2992,s2,grip
1668030,2993,s2,grip
1668040,2994,s2,grip
1668050,3001,s2,grip
1668060,3003,s2,grip
1668070,3010,s2,grip
1668080,3017,s2,grip
1668090,3021,s2,grip
1668100,3018,s2,grip
1668110,3027,s2,grip
1668120,3026,s2,grip
1668130,3034,s2,grip
1668140,3035,s2,grip
1668150,3044,s2,grip
1668160,3041,s2,grip
1668170,3054,s2,grip
1668180,3053,s2,grip
1668190,3056,s2,grip
1668200,3059,s2,grip
1668210,3057,s2,grip
1668220,3070,s2,grip
1668230,3071,s2,grip
1668240,3087,s2,grip
1668250,3071,s2,grip
1668260,3088,s2,grip
1668270,3088,s2,grip
1668280,3090,s2,grip
1668290,3102,s2,grip
1668300,3105,s2,grip
1668310,3105,s2,grip
1668320,3110,s2,grip
1668330,3115,s2,grip
1668340,3120,s2,grip
1668350,3120,s2,grip
1668360,3123,s2,grip
1668370,3126,s2,grip
1668380,3133,s2,grip
1668390,3133,s2,grip
1668400,3135,s2,grip
1668410,3143,s2,grip
1668420,3139,s2,grip
1668430,3152,s2,grip
1668440,3152,s2,grip
1668450,3145,s2,grip
1668460,3159,s2,grip
1668470,3152,s2,grip
1668480,3158,s2,grip
1668490,3167,s2,grip
1668500,3161,s2,grip
1668510,3174,s2,grip
1668520,3170,s2,grip
1668530,3178,s2,grip
1668540,3174,s2,grip
1668550,3183,s2,grip
1668560,3184,s2,grip
1668570,3187,s2,grip
1668580,3185,s2,grip
1668590,3191,s2,grip
1668600,3185,s2,grip
1668610,3190,s2,grip
1668620,3199,s2,grip
1668630,3203,s2,grip
1668640,3202,s2,grip
1668650,3215,s2,grip
1668660,3211,s2,grip
1668670,3211,s2,grip
1668680,3217,s2,grip
1668690,3212,s2,grip
1668700,3219,s2,grip
1668710,3216,s2,grip
1668720,3226,s2,grip
1668730,3223,s2,grip
1668740,3213,s2,grip
1668750,3226,s2,grip
1668760,3224,s2,grip
1668770,3229,s2,grip
1668780,3230,s2,grip
1668790,3248,s2,grip
1668800,3238,s2,grip
1668810,3243,s2,grip
1668820,3245,s2,grip
1668830,3249,s2,grip
1668840,3249,s2,grip
1668850,3249,s2,grip
1668860,3249,s2,grip
1668870,3249,s2,grip
1668880,3258,s2,grip
1668890,3267,s2,grip
1668900,3259,s2,grip
1668910,3255,s2,grip
1668920,3260,s2,grip
1668930,3271,s2,grip
1668940,3273,s2,grip
1668950,3265,s2,grip
1668960,3282,s2,grip
1668970,3275,s2,grip
1668980,3281,s2,grip
1668990,3275,s2,grip
1669000,3285,s2,grip
1669010,3283,s2,grip
1669020,3277,s2,grip
1669030,3287,s2,grip
1669040,3298,s2,grip
1669050,3297,s2,grip
1669060,3286,s2,grip
1669070,3289,s2,grip
1669080,3292,s2,grip
1669090,3293,s2,grip
1669100,3303,s2,grip
1669110,3318,s2,grip
1669120,3310,s2,grip
1669130,3303,s2,grip
1669140,3303,s2,grip
1669150,3303,s2,grip
1669160,3327,s2,grip
1669170,3312,s2,grip
1669180,3316,s2,grip
1669190,3322,s2,grip
1669200,3289,s2,grip
1669210,3345,s2,grip
1669220,3313,s2,grip
1669230,3318,s2,grip
1669240,3299,s2,grip
1669250,3338,s2,grip
1669260,3315,s2,grip
1669270,3319,s2,grip
1669280,3344,s2,grip
1669290,3331,s2,grip
1669300,3344,s2,grip
1669310,3315,s2,grip
1669320,3315,s2,grip
1669330,3354,s2,grip
1669340,3344,s2,grip
1669350,3345,s2,grip
1669360,3344,s2,grip
1669370,3361,s2,grip
1669380,3348,s2,grip
1669390,3376,s2,grip
1669400,3354,s2,grip
1669410,3347,s2,grip
1669420,3345,s2,grip
1669430,3358,s2,grip
1669440,3365,s2,grip
1669450,3366,s2,grip
1669460,3361,s2,grip
1669470,3371,s2,grip
1669480,3363,s2,grip
1669490,3366,s2,grip
1669500,3381,s2,grip
1669510,3344,s2,grip
1669520,3378,s2,grip
1669530,3375,s2,grip
1669540,3390,s2,grip
1669550,3388,s2,grip
1669560,3385,s2,grip
1669570,3419,s2,grip
1669580,3378,s2,grip
1669590,3396,s2,grip
1669600,3385,s2,grip
1669610,3392,s2,grip
1669620,3393,s2,grip
1669630,3401,s2,grip
1669640,3409,s2,grip
1669650,3395,s2,grip
1669660,3405,s2,grip
1669670,3392,s2,grip
1669680,3399,s2,grip
1669690,3439,s2,grip
1669700,3402,s2,grip
1669710,3404,s2,grip
1669720,3409,s2,grip
1669730,3435,s2,grip
1669740,3427,s2,grip
1669750,3393,s2,grip
1669760,3419,s2,grip
1669770,3382,s2,grip
1669780,3396,s2,grip
1669790,3435,s2,grip
1669800,3395,s2,grip
1669810,3392,s2,grip
1669820,3423,s2,grip
1669830,3437,s2,grip
1669840,3475,s2,grip
1669850,3419,s2,grip
1669860,3468,s2,grip
1669870,3415,s2,grip
1669880,3423,s2,grip
1669890,3428,s2,grip
1669900,3462,s2,grip
1669910,3408,s2,grip
1669920,3441,s2,grip
1669930,3450,s2,grip
1669940,3412,s2,grip
1669950,3434,s2,grip
1669960,3451,s2,grip
1669970,3475,s2,grip
1669980,3443,s2,grip
1669990,3458,s2,grip
1670000,3456,s2,grip
1670010,3458,s2,grip
1670020,3456,s2,grip
1670030,3461,s2,grip
1670040,3461,s2,grip
1670050,3458,s2,grip
1670060,3494,s2,grip
1670070,3471,s2,grip
1670080,3463,s2,grip
1670090,3473,s2,grip
1670100,3458,s2,grip
1670110,3476,s2,grip
1670120,3478,s2,grip
1670130,3447,s2,grip
1670140,3472,s2,grip
1670150,3482,s2,grip
1670160,3504,s2,grip
1670170,3482,s2,grip
1670180,3487,s2,grip
1670190,3479,s2,grip
1670200,3474,s2,grip
1670210,3479,s2,grip
1670220,3534,s2,grip
1670230,3511,s2,grip
1670240,3485,s2,grip
1670250,3490,s2,grip
1670260,3490,s2,grip
